#{"t_start": 1650127719.715501, "env_id": "BipedalWalker-v3"}
r,l,t
-102.668675,50,9183.085529
-101.836568,57,9183.226593
-102.65713,50,9183.372414
-101.83031,57,9183.501317
-101.82837,57,9183.675293
-102.657876,50,9183.789553
-102.48389,53,9183.937437
-101.835303,57,9184.104335
-101.828886,57,9184.234474
-101.828448,57,9184.388388
-102.778402,51,9184.509037
-102.770873,51,9184.671596
-101.835318,57,9184.806194
-101.840048,57,9184.991272
-101.829257,57,9185.121166
-101.82833,57,9185.280353
-102.778148,51,9185.42768
-101.835095,57,9185.558318
-101.836218,57,9185.722057
-101.840098,57,9185.857837
-101.837335,57,9186.013289
-101.8296,57,9186.156564
-102.782667,51,9186.315201
-103.442427,61,9186.452979
-103.449835,61,9186.618446
-106.986419,45,9186.756731
-107.015301,45,9186.865722
-107.014554,45,9186.969746
-103.305612,60,9187.128986
-107.01246,45,9187.240431
-103.305144,60,9187.402102
-103.431965,61,9187.564807
-107.017209,45,9187.669561
-101.83988,57,9187.849591
-101.82871,57,9187.975336
-101.828217,57,9188.138926
-102.776365,51,9188.256949
-102.778298,51,9188.402804
-101.82826,57,9188.543064
-102.486159,53,9188.694324
-101.829104,57,9188.859898
-101.829753,57,9188.992257
-101.829957,57,9189.147721
-102.486385,53,9189.27248
-101.828368,57,9189.431818
-101.828452,57,9189.562246
-102.44363,53,9189.710268
-102.486327,53,9189.840563
-101.839909,57,9190.015144
-101.830326,57,9190.171208
-101.829211,57,9190.309851
-101.829321,57,9190.467184
-102.484275,53,9190.586889
-101.836817,57,9190.75059
-102.483772,53,9190.889375
-101.828145,57,9191.047413
-102.777862,51,9191.167872
-102.775012,51,9191.31744
-102.771015,51,9191.435449
-101.828128,57,9191.596197
-102.44236,53,9191.747178
-101.836058,57,9191.88187
-101.836564,57,9192.060365
-101.837544,57,9192.190148
-103.44298,61,9192.367094
-102.564144,65,9192.535503
-106.757912,46,9192.641511
-102.565431,65,9192.82414
-103.326183,60,9192.972411
-103.432131,61,9193.142063
-102.563993,65,9193.294506
-103.433458,61,9193.466277
-103.304582,60,9193.631757
-102.670116,50,9193.755284
-101.836954,57,9193.916902
-102.775557,51,9194.046065
-101.839876,57,9194.206048
-102.783549,51,9194.320262
-101.836841,57,9194.473422
-101.835813,57,9194.613797
-102.486779,53,9194.763771
-101.836175,57,9194.912984
-102.658782,50,9195.066731
-101.82888,57,9195.228285
-102.781768,51,9195.346947
-101.830059,57,9195.502345
-101.836604,57,9195.630301
-101.829551,57,9195.783402
-102.443616,53,9195.920948
-101.835103,57,9196.08126
-102.781578,51,9196.203581
-101.829824,57,9196.378726
-101.839881,57,9196.529989
-101.830469,57,9196.65964
-102.778928,51,9196.820318
-101.837292,57,9196.952
-102.77809,51,9197.106589
-102.781048,51,9197.226784
-101.828056,57,9197.393235
-102.668035,50,9197.510129
-102.484286,53,9197.65556
-102.778783,51,9197.772035
-101.829856,57,9197.928876
-101.828313,57,9198.083654
-102.782088,51,9198.222182
-102.563883,65,9198.398949
-106.758081,46,9198.506696
-102.565405,65,9198.67002
-103.433441,61,9198.816044
-106.756339,46,9198.95414
-106.991543,45,9199.072426
-106.759031,46,9199.248741
-102.563827,65,9199.415478
-101.836002,57,9199.578923
-101.835987,57,9199.741309
-101.836488,57,9199.880005
-101.835743,57,9200.043068
-101.828412,57,9200.190174
-101.828924,57,9200.380044
-102.443531,53,9200.519865
-102.780958,51,9200.68437
-101.828265,57,9200.847554
-102.484059,53,9201.013409
-102.661465,50,9201.173465
-101.835685,57,9201.335526
-102.484408,53,9201.508252
-102.784865,51,9201.635585
-101.828211,57,9201.789704
-101.830042,57,9201.928344
-102.775901,51,9202.083543
-101.828078,57,9202.212088
-101.836764,57,9202.38313
-102.776076,51,9202.498839
-101.828196,57,9202.65438
-101.837272,57,9202.820704
-101.835488,57,9202.962733
-102.777089,51,9203.111156
-102.779346,51,9203.250293
-101.837477,57,9203.415578
-102.66671,50,9203.533734
-101.828365,57,9203.692899
-101.829026,57,9203.836282
-102.484074,53,9203.98391
-101.829354,57,9204.118417
-101.840167,57,9204.285168
-102.784041,51,9204.432533
-107.017121,45,9204.535648
-104.171561,58,9204.698456
-107.011553,45,9204.801476
-103.30458,60,9204.975754
-107.013378,45,9205.082378
-107.017162,45,9205.229394
-103.305517,60,9205.383365
-101.82878,57,9205.538107
-101.835784,57,9205.67229
-101.828309,57,9205.833005
-101.82945,57,9205.979698
-101.835746,57,9206.133704
-101.83021,57,9206.296132
-101.834985,57,9206.450177
-101.830026,57,9206.608265
-102.669324,50,9206.73494
-101.829783,57,9206.898298
-101.828244,57,9207.04027
-102.44259,53,9207.197034
-101.840183,57,9207.337127
-101.836521,57,9207.517781
-101.839911,57,9207.680811
-102.669751,50,9207.815064
-101.837798,57,9207.984336
-101.836001,57,9208.1394
-101.835234,57,9208.317346
-101.835567,57,9208.461443
-101.837517,57,9208.63206
-101.830158,57,9208.771235
-101.837257,57,9208.949345
-101.839856,57,9209.121269
-101.82929,57,9209.26486
-101.837039,57,9209.423717
-101.835929,57,9209.569803
-101.835825,57,9209.725521
-101.836857,57,9209.867135
-102.484105,53,9210.019186
-102.442616,53,9210.168655
-101.835331,57,9210.301536
-101.835647,57,9210.47805
-101.83632,57,9210.603924
-107.017586,45,9210.737907
-103.448434,61,9210.892929
-103.43345,61,9211.07182
-103.305044,60,9211.253204
-107.014289,45,9211.36899
-103.305217,60,9211.547407
-101.836505,57,9211.677663
-101.836733,57,9211.828029
-101.837309,57,9211.979958
-101.839966,57,9212.13148
-101.840237,57,9212.280395
-101.828535,57,9212.438727
-101.828464,57,9212.601394
-101.835709,57,9212.738682
-101.839798,57,9212.903415
-101.835037,57,9213.033823
-102.777694,51,9213.184738
-101.83506,57,9213.321651
-101.829138,57,9213.484818
-102.4435,53,9213.612623
-101.835703,57,9213.767427
-101.828594,57,9213.935878
-101.837133,57,9214.066121
-101.829206,57,9214.229839
-101.828837,57,9214.36734
-102.778703,51,9214.50738
-101.836381,57,9214.649682
-101.840201,57,9214.811465
-102.443563,53,9214.941833
-101.828437,57,9215.093311
-102.442666,53,9215.249203
-101.840335,57,9215.390889
-102.669526,50,9215.526584
-101.830168,57,9215.668077
-101.836626,57,9215.826283
-101.836084,57,9215.956551
-101.836566,57,9216.116055
-101.835282,57,9216.246522
-102.779387,51,9216.396438
-101.835817,57,9216.555318
-101.839239,57,9216.691219
-103.450421,61,9216.857399
-102.564184,65,9217.007937
-103.433538,61,9217.184382
-107.00964,45,9217.294177
-103.441091,61,9217.452571
-101.828526,57,9217.614144
-102.6633,50,9217.738696
-101.830138,57,9217.891338
-101.829318,57,9218.039525
-102.442984,53,9218.191264
-101.82831,57,9218.330948
-101.830042,57,9218.494883
-101.828705,57,9218.659013
-102.664167,50,9218.790036
-101.829058,57,9218.957048
-101.836695,57,9219.08609
-102.781059,51,9219.236186
-101.828516,57,9219.365816
-102.668086,50,9219.503274
-101.836586,57,9219.642766
-101.835458,57,9219.814959
-101.830518,57,9219.947662
-101.829008,57,9220.112239
-101.839944,57,9220.273815
-101.836029,57,9220.408136
-101.829421,57,9220.56437
-101.828514,57,9220.690526
-102.442481,53,9220.85507
-102.442281,53,9220.989224
-101.829502,57,9221.146724
-101.828611,57,9221.288622
-101.829927,57,9221.454819
-101.836477,57,9221.606761
-102.775862,51,9221.734378
-101.829897,57,9221.914813
-102.663757,50,9222.039032
-101.835548,57,9222.204834
-101.837647,57,9222.345351
-101.827879,57,9222.50348
-101.828272,57,9222.628798
-102.783676,51,9222.779638
-107.015726,45,9222.896048
-103.312929,60,9223.065943
-103.305223,60,9223.236941
-107.0149,45,9223.346768
-101.829676,57,9223.497609
-101.829515,57,9223.625878
-102.777854,51,9223.774048
-102.775176,51,9223.912439
-101.829049,57,9224.076976
-101.828686,57,9224.210875
-101.837399,57,9224.375948
-101.83698,57,9224.540267
-101.836339,57,9224.684978
-101.837231,57,9224.848534
-101.828006,57,9225.006441
-101.836009,57,9225.162182
-101.830181,57,9225.294757
-101.830287,57,9225.481206
-102.779601,51,9225.597026
-101.82939,57,9225.750726
-101.828621,57,9225.932498
-101.836109,57,9226.066923
-102.77719,51,9226.217114
-101.828487,57,9226.357955
-102.443498,53,9226.506165
-101.836478,57,9226.646195
-101.836412,57,9226.810214
-101.82843,57,9226.98268
-101.827977,57,9227.124731
-102.442477,53,9227.279809
-102.780643,51,9227.394465
-101.837183,57,9227.561708
-101.835299,57,9227.696014
-102.486776,53,9227.841368
-102.668961,50,9227.980239
-101.836666,57,9228.143173
-102.486683,53,9228.270767
-101.835911,57,9228.458176
-102.780822,51,9228.576631
-101.83993,57,9228.738482
-101.829903,57,9228.914832
-102.56431,65,9229.074316
-102.566448,65,9229.262475
-103.433361,61,9229.426305
-101.835991,57,9229.568811
-102.781277,51,9229.715032
-102.780512,51,9229.836445
-102.778851,51,9229.990083
-101.836228,57,9230.134979
-101.836618,57,9230.303358
-101.83657,57,9230.433891
-102.780287,51,9230.57324
-102.776406,51,9230.688028
-101.836298,57,9230.857239
-102.781438,51,9230.981109
-102.664395,50,9231.138154
-101.83665,57,9231.277524
-101.830281,57,9231.446177
-101.828104,57,9231.61051
-101.837799,57,9231.748005
-102.48691,53,9231.903068
-102.665922,50,9232.018691
-101.83671,57,9232.194628
-102.783602,51,9232.317263
-102.77841,51,9232.457449
-101.840083,57,9232.597945
-102.484057,53,9232.749981
-101.839871,57,9232.881652
-102.781942,51,9233.03921
-101.828443,57,9233.213593
-101.839986,57,9233.360421
-101.829414,57,9233.517974
-101.830266,57,9233.738454
-102.779493,51,9233.991621
-101.840006,57,9234.123043
-101.837373,57,9234.296077
-101.836487,57,9234.454108
-101.840162,57,9234.587113
-101.828189,57,9234.737734
-101.836881,57,9234.880517
-101.836792,57,9235.041922
-102.782401,51,9235.157704
-103.433357,61,9235.341425
-103.312792,60,9235.528089
-102.78028,51,9235.64844
-101.828928,57,9235.802757
-101.828956,57,9235.944868
-101.835088,57,9236.111313
-101.837203,57,9236.257183
-101.828421,57,9236.423375
-102.778283,51,9236.539615
-102.777791,51,9236.684742
-102.663786,50,9236.807716
-101.830384,57,9236.97275
-101.82917,57,9237.135664
-101.840139,57,9237.284262
-101.83766,57,9237.450809
-101.830232,57,9237.581111
-101.836158,57,9237.744979
-101.829944,57,9237.891204
-101.835244,57,9238.050539
-101.837734,57,9238.21127
-101.836334,57,9238.36272
-101.828786,57,9238.527771
-102.44245,53,9238.659395
-102.774972,51,9238.807617
-101.836916,57,9238.945819
-101.829764,57,9239.109191
-101.828731,57,9239.246486
-101.837193,57,9239.417069
-102.442665,53,9239.569557
-101.835686,57,9239.697905
-101.829726,57,9239.853802
-101.829781,57,9240.005707
-101.829853,57,9240.163255
-101.829308,57,9240.307196
-102.781443,51,9240.464128
-102.44252,53,9240.58423
-101.835083,57,9240.746293
-102.784703,51,9240.869931
-101.836923,57,9241.038395
-101.82923,57,9241.209052
-101.836633,57,9241.343248
-103.305317,60,9241.528551
-101.83639,57,9241.665103
-102.486633,53,9241.821852
-101.828311,57,9241.966999
-101.829434,57,9242.119738
-102.782077,51,9242.267401
-102.774757,51,9242.397322
-101.830075,57,9242.565686
-101.840096,57,9242.69691
-102.779786,51,9242.845335
-101.835763,57,9242.985332
-102.443244,53,9243.133393
-101.835807,57,9243.281872
-102.483894,53,9243.432926
-101.837213,57,9243.569898
-101.837939,57,9243.730939
-102.444058,53,9243.885504
-101.828636,57,9244.028742
-102.484214,53,9244.181806
-101.836271,57,9244.315099
-101.828619,57,9244.488302
-102.775214,51,9244.607385
-102.778037,51,9244.756746
-102.484455,53,9244.881438
-101.828783,57,9245.04552
-101.837112,57,9245.177081
-102.777044,51,9245.32617
-101.835957,57,9245.491677
-102.781033,51,9245.6268
-102.776573,51,9245.77659
-101.828689,57,9245.922259
-101.828863,57,9246.086433
-102.443463,53,9246.213894
-102.658925,50,9246.37352
-101.836351,57,9246.506779
-102.486524,53,9246.673778
-102.778103,51,9246.791502
-102.666742,50,9246.939723
-102.670042,50,9247.062541
-101.837772,57,9247.235304
-101.830327,57,9247.399992
-102.56549,65,9247.56163
-102.564287,65,9247.739444
-103.433359,61,9247.889371
-107.017014,45,9248.030144
-103.433519,61,9248.172035
-103.305433,60,9248.349547
-103.433462,61,9248.521107
-106.997084,45,9248.65068
-103.433058,61,9248.829224
-103.305056,60,9248.969779
-103.312787,60,9249.151496
-107.014134,45,9249.262174
-107.018683,45,9249.390515
-106.759024,46,9249.496446
-102.564482,65,9249.687178
-106.730592,46,9249.795608
-103.871497,59,9249.965903
-103.43366,61,9250.138
-102.564333,65,9250.281875
-103.433469,61,9250.454048
-107.0175,45,9250.557146
-103.305225,60,9250.725987
-103.866604,59,9250.900816
-107.014334,45,9251.00832
-103.305289,60,9251.16971
-106.990505,45,9251.282516
-102.563998,65,9251.466885
-103.305106,60,9251.607651
-103.442777,61,9251.790416
-103.43354,61,9251.929108
-103.433741,61,9252.115095
-103.433412,61,9252.286416
-103.312982,60,9252.425881
-107.016848,45,9252.550602
-102.563888,65,9252.707293
-103.30468,60,9252.882854
-103.305051,60,9253.04112
-103.433464,61,9253.188758
-103.433474,61,9253.354894
-103.305119,60,9253.501412
-101.837708,57,9253.658659
-107.019192,45,9253.77566
-103.31282,60,9253.947
-107.013528,45,9254.07788
-103.433503,61,9254.217767
-103.305215,60,9254.382015
-103.433422,61,9254.5186
-103.433292,61,9254.687088
-104.172904,58,9254.861713
-106.758547,46,9254.967544
-103.433556,61,9255.151064
-103.433306,61,9255.291025
-103.305518,60,9255.467974
-107.012378,45,9255.571222
-103.425526,61,9255.74424
-106.731561,46,9255.872111
-102.588536,70,9256.07229
-107.013743,45,9256.175569
-107.016039,45,9256.311137
-107.012799,45,9256.426441
-107.01335,45,9256.561804
-103.448595,61,9256.702754
-103.305195,60,9256.887043
-107.012986,45,9256.9939
-103.324046,60,9257.150043
-103.304832,60,9257.324042
-103.433636,61,9257.464643
-106.986587,45,9257.596385
-103.43361,61,9257.746255
-103.43349,61,9257.924406
-107.014609,45,9258.030821
-107.013034,45,9258.159841
-103.305243,60,9258.309485
-104.171882,58,9258.465388
-102.563569,65,9258.641199
-107.016304,45,9258.746887
-103.433433,61,9258.916116
-102.566448,65,9259.088928
-103.433395,61,9259.299823
-103.305376,60,9259.4688
-101.830343,57,9259.595689
-101.8309,57,9259.748747
-103.305037,60,9259.887146
-106.989526,45,9260.030682
-103.450509,61,9260.173894
-103.433717,61,9260.333336
-107.013229,45,9260.436858
-103.450411,61,9260.598354
-103.432008,61,9260.76373
-104.172257,58,9260.90483
-107.01286,45,9261.046601
-103.312825,60,9261.185761
-103.312938,60,9261.368564
-103.433394,61,9261.529775
-103.305617,60,9261.673876
-107.014548,45,9261.804882
-103.431898,61,9261.947094
-103.433475,61,9262.128396
-103.433449,61,9262.270503
-103.4336,61,9262.444428
-103.305554,60,9262.603726
-103.305754,60,9262.746235
-103.312802,60,9262.915366
-107.018347,45,9263.033857
-103.433494,61,9263.204448
-106.7583,46,9263.314095
-107.013324,45,9263.44518
-106.984837,45,9263.551433
-103.433387,61,9263.723153
-103.305303,60,9263.868347
-103.433482,61,9264.056686
-104.34171,59,9264.214957
-107.013495,45,9264.318745
-103.43389,61,9264.48847
-103.6215,59,9264.617651
-102.563647,65,9264.794052
-102.58842,70,9264.980488
-103.714511,60,9265.137005
-107.017664,45,9265.274922
-106.759052,46,9265.393823
-102.777547,51,9265.53461
-101.836881,57,9265.668735
-101.837226,57,9265.828175
-103.442361,61,9266.007487
-103.433466,61,9266.185122
-107.01413,45,9266.290289
-103.433418,61,9266.462681
-107.012716,45,9266.597528
-102.563734,65,9266.746732
-106.989115,45,9266.89647
-103.433444,61,9267.038498
-107.018261,45,9267.182436
-102.56433,65,9267.346469
-103.433334,61,9267.517983
-103.305281,60,9267.691078
-107.018086,45,9267.795169
-103.433505,61,9267.954919
-103.433532,61,9268.105226
-103.312962,60,9268.295402
-103.433456,61,9268.434233
-103.425987,61,9268.608936
-102.566619,65,9268.782687
-103.433488,61,9268.934861
-103.431788,61,9269.108392
-106.990191,45,9269.224972
-103.30512,60,9269.385735
-107.019015,45,9269.489174
-103.433585,61,9269.66011
-106.759075,46,9269.767408
-103.433566,61,9269.940183
-102.564269,65,9270.122237
-103.305224,60,9270.274117
-102.56537,65,9270.45666
-103.305319,60,9270.624377
-104.172514,58,9270.756986
-107.012636,45,9270.890267
-103.305549,60,9271.035063
-103.449961,61,9271.212666
-107.01386,45,9271.332948
-103.433415,61,9271.519724
-102.774892,51,9271.64975
-101.836097,57,9271.814075
-101.837168,57,9271.982322
-102.785855,51,9272.105431
-103.433262,61,9272.296244
-103.312896,60,9272.437557
-103.305214,60,9272.614459
-102.56646,65,9272.79522
-102.563497,65,9272.957614
-103.43348,61,9273.129197
-107.01506,45,9273.236572
-103.442949,61,9273.404138
-103.304752,60,9273.549018
-103.433754,61,9273.713024
-103.324995,60,9273.880883
-103.865754,59,9274.026703
-102.563891,65,9274.209615
-103.432101,61,9274.356289
-103.305078,60,9274.52203
-103.433422,61,9274.688224
-103.448844,61,9274.831952
-103.433271,61,9275.006159
-107.015119,45,9275.113667
-102.565285,65,9275.29592
-102.566447,65,9275.475734
-103.312775,60,9275.620572
-102.588273,70,9275.796773
-103.324973,60,9275.977576
-103.305231,60,9276.121598
-103.433379,61,9276.3018
-107.011915,45,9276.426693
-106.755589,46,9276.556417
-106.756896,46,9276.664257
-103.433689,61,9276.836323
-103.326502,60,9276.978306
-107.015079,45,9277.105349
-103.432013,61,9277.241351
-106.758569,46,9277.377071
-103.622453,59,9277.519712
-103.304769,60,9277.687032
-101.82841,57,9277.84444
-101.837451,57,9277.980875
-102.48633,53,9278.13333
-101.828417,57,9278.274335
-101.831287,57,9278.433169
-103.30524,60,9278.579874
-103.30514,60,9278.74392
-107.012248,45,9278.876144
-103.43193,61,9279.026139
-103.433241,61,9279.187662
-102.563798,65,9279.34593
-103.431957,61,9279.518263
-102.56426,65,9279.703372
-103.305314,60,9279.850935
-103.432136,61,9280.03651
-102.588343,70,9280.235711
-102.563948,65,9280.386355
-106.759263,46,9280.524084
-107.01304,45,9280.631164
-103.433458,61,9280.805828
-103.305647,60,9280.95167
-107.012973,45,9281.100155
-103.433357,61,9281.243914
-103.312768,60,9281.42481
-103.305367,60,9281.602899
-102.588364,70,9281.78034
-106.758126,46,9281.920459
-103.43199,61,9282.07246
-107.015529,45,9282.228683
-103.305178,60,9282.367563
-102.564428,65,9282.559243
-102.566543,65,9282.74029
-106.986316,45,9282.847117
-103.868259,59,9283.020826
-106.988097,45,9283.12899
-102.563855,65,9283.31924
-102.563879,65,9283.493648
-106.758104,46,9283.611802
-106.756756,46,9283.734709
-103.450021,61,9283.901736
-102.776538,51,9284.071689
-102.776913,51,9284.200261
-102.779745,51,9284.346486
-101.837331,57,9284.490171
-102.658487,50,9284.662251
-102.782286,51,9284.784779
-103.305481,60,9284.965745
-103.433391,61,9285.108141
-103.325528,60,9285.2807
-107.012327,45,9285.391084
-103.433734,61,9285.557917
-103.432949,61,9285.75051
